batch,bo_random_fraction,budget,coverage_error,coverage_weight,design_space,dumb_psi_unit,estimator,final_score_only,flow_samples_per_pair,fmpe_max_iter,initial,marginal_jitter_std,method,n_obs,noise_std,ode_steps,posterior_mean_predictive_rmse,posterior_quality_objective,posterior_samples,predictive_timeout_seconds,predictive_weight,prior_std_normalized_rmse,prior_std_normalized_rmse_alpha,prior_std_normalized_rmse_beta,prior_std_normalized_rmse_delta,prior_std_normalized_rmse_gamma,range_normalized_rmse,range_normalized_rmse_alpha,range_normalized_rmse_beta,range_normalized_rmse_delta,range_normalized_rmse_gamma,raw_rmse,replicate,reward_mode,rmse_alpha,rmse_beta,rmse_delta,rmse_gamma,round,rounds,seed,simulations,target_mode,target_psi_unit,target_seed,target_theta,validation
14,0.2,304,0.26833333333333337,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,bo,10,0.06,8,0.943802117205301,-0.4034530357244059,32,0.5,0.1,0.8382761854781885,0.9562430246704534,0.89503415388285,0.6606390449232129,0.841188518436238,0.24198949067054243,0.27604358385209415,0.2583741048390862,0.19071006521179712,0.24283020877919229,0.184077313585177,7,rmse_coverage_predictive,0.27604358385209415,0.015502446290345171,0.011442603912707827,0.24283020877919229,16,30,70717,304,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,318,0.19416666666666668,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,bo,10,0.06,8,0.9696809277289866,-0.3884378090677022,32,0.5,0.1,0.8415274490790934,0.8584582993495381,0.8002104499936977,0.7529003630877796,0.9545406838853576,0.24292804962813683,0.24781556510876213,0.23100085935610648,0.21734361365084828,0.2755521603968304,0.18554224999029245,7,rmse_coverage_predictive,0.24781556510876213,0.013860051561366389,0.013040616819050896,0.2755521603968304,17,30,70717,318,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,332,0.3500000000000001,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,bo,10,0.06,8,0.9587860947940104,-0.4360478081527944,32,0.5,0.1,0.8752717792200638,0.9575012574794445,0.8690558719508874,0.7364564070279075,0.938073580422016,0.2526691986733933,0.27640680437758125,0.2508748208058349,0.21259665242199352,0.27079851708816355,0.19372780273348883,7,rmse_coverage_predictive,0.27640680437758125,0.015052489248350093,0.01275579914531961,0.27079851708816355,18,30,70717,332,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,346,0.3083333333333334,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,bo,10,0.06,8,0.9759194206254157,-0.40895418291104296,32,0.5,0.1,0.8115659419160023,0.9111867701544867,0.8150041473695593,0.6423533364111019,0.877719513728861,0.23427890751516806,0.2630369635153593,0.23527143193723823,0.185431435845902,0.2533757987621727,0.18283243314881106,7,rmse_coverage_predictive,0.2630369635153593,0.014116285916234294,0.011125886150754119,0.2533757987621727,19,30,70717,346,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,360,0.265,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,bo,10,0.06,8,0.898967323916802,-0.3790070452745251,32,0.5,0.1,0.7720107698075682,0.8363448479675769,0.7682101878032817,0.6690153346919755,0.8144727087674389,0.22286031288284489,0.2414319615547186,0.2217631793612188,0.1931280917881998,0.23511801882724231,0.1687314385055553,7,rmse_coverage_predictive,0.2414319615547186,0.013305790761673129,0.011587685507291988,0.23511801882724231,20,30,70717,360,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,374,0.29583333333333334,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,bo,10,0.06,8,0.9895012279670199,-0.4134890578292006,32,0.5,0.1,0.833395650916891,0.9425020015109046,0.811142959554381,0.7139927195822234,0.8659449230200553,0.24058060169916523,0.27207689214204095,0.23415680302499578,0.20611194442511485,0.24997676720450937,0.18497603961798983,7,rmse_coverage_predictive,0.27207689214204095,0.014049408181499747,0.01236671666550689,0.24997676720450937,21,30,70717,374,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,388,0.295,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,bo,10,0.06,8,0.9593001821745316,-0.4083378971344906,32,0.5,0.1,0.82673514382186,0.9385624124676765,0.8144429534400576,0.6977603803457609,0.8561748290339453,0.23865787891703744,0.2709396307447388,0.23510942920410555,0.20142607171124038,0.24715638400806508,0.1836025719631087,7,rmse_coverage_predictive,0.2709396307447388,0.014106565752246333,0.012085564302674422,0.24715638400806508,22,30,70717,388,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,402,0.32,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,bo,10,0.06,8,0.8985948756424709,-0.4130451825705372,32,0.5,0.1,0.8424199588496868,0.908300022848751,0.8046859049991198,0.7536720744888588,0.9030218330620176,0.2431856950062901,0.26220363134833485,0.23229281193216975,0.21756638754342314,0.2606799492012326,0.18511445277738398,7,rmse_coverage_predictive,0.26220363134833485,0.013937568715930184,0.013053983252605388,0.2606799492012326,23,30,70717,402,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,416,0.2808333333333333,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,bo,10,0.06,8,0.979151021660172,-0.39957603410868725,32,0.5,0.1,0.8017753206704338,0.9287250298111397,0.843542830106359,0.6114192671061621,0.8234141556580743,0.23145259860933676,0.2680998229823024,0.24350984001744255,0.1765015392257332,0.23769919221186883,0.17937672679952144,7,rmse_coverage_predictive,0.2680998229823024,0.014610590401046553,0.010590092353543992,0.23769919221186883,24,30,70717,416,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,430,0.2708333333333333,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,bo,10,0.06,8,1.0027447549152275,-0.40902407110934924,32,0.5,0.1,0.8349914259945559,0.8989230479312437,0.808008383439782,0.6934687459559197,0.9395655266512781,0.24104126228449316,0.25949673185193123,0.23325192884321624,0.20018718357612122,0.271229204866704,0.18791219249243488,7,rmse_coverage_predictive,0.25949673185193123,0.013995115730592974,0.012011231014567273,0.271229204866704,25,30,70717,430,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,444,0.23833333333333337,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,bo,10,0.06,8,0.935378655575046,-0.38936294513707453,32,0.5,0.1,0.8183654147345517,0.8885943237719539,0.7490942428576783,0.7077325998729699,0.9280404924356046,0.2362417462462366,0.25651508601505557,0.21624488138113976,0.20430480352546643,0.2679022140632846,0.1856678445090876,7,rmse_coverage_predictive,0.25651508601505557,0.012974692882868386,0.012258288211527985,0.2679022140632846,26,30,70717,444,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,458,0.2883333333333334,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,bo,10,0.06,8,0.9061630238494988,-0.4044297562385001,32,0.5,0.1,0.8373777009215272,0.9892471923763075,0.8244995800965521,0.6463095381212752,0.8894544930919741,0.24173012052021686,0.2855710664067714,0.2380125272577389,0.18657349290707048,0.25676339550928673,0.1922287243852703,7,rmse_coverage_predictive,0.2855710664067714,0.014280751635464333,0.01119440957442423,0.25676339550928673,27,30,70717,458,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,472,0.2783333333333333,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,bo,10,0.06,8,0.975505594926153,-0.4020794880386411,32,0.5,0.1,0.8138754158457888,0.8276632846984494,0.7752178823740429,0.7663796410809441,0.8862408552297188,0.23494559521269243,0.23892581010950983,0.22378612653463267,0.22123474603976595,0.2558356981668612,0.17528115796402335,7,rmse_coverage_predictive,0.23892581010950983,0.01342716759207796,0.013274084762385957,0.2558356981668612,28,30,70717,472,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,486,0.32333333333333336,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,bo,10,0.06,8,0.9720236798292118,-0.4125095079109559,32,0.5,0.1,0.8122410921322025,0.8524955085791993,0.8159184804639188,0.6966958171618369,0.883854562323855,0.23447380659470138,0.24609425568057386,0.23553537716631695,0.20111875879083643,0.2551468347410783,0.1774877618076038,7,rmse_coverage_predictive,0.24609425568057386,0.014132122629979017,0.012067125527450186,0.2551468347410783,29,30,70717,486,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,500,0.31083333333333335,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,bo,10,0.06,8,0.9049128364837559,-0.40762394396902035,32,0.5,0.1,0.8293901978200152,0.8443224147423911,0.7949569021578576,0.7154747213817046,0.9628067529981077,0.23942432698731142,0.24373488671717722,0.22948429072749507,0.20653976149404984,0.27793836901052354,0.18506727839979747,7,rmse_coverage_predictive,0.24373488671717722,0.013769057443649703,0.01239238568964299,0.27793836901052354,30,30,70717,500,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,500,0.2641666666666667,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,bo_marginal_random,10,0.06,8,0.9459853973380692,-0.3904062538199273,32,0.5,0.1,0.7959329359695473,0.9353427417270438,0.8096943074928212,0.6682004481888733,0.7704942464694507,0.22976604741945364,0.2700101918603357,0.23373861319614397,0.19289285431723727,0.22242253030409764,0.1751484475441449,7,rmse_coverage_predictive,0.2700101918603357,0.014024316791768639,0.011573571259034236,0.22242253030409764,30,30,70717,500,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,500,0.21250000000000002,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,random,10,0.06,8,0.8986743030872119,-0.3501916585558501,32,0.5,0.1,0.7177591812261755,0.7478642207773812,0.7546087099555278,0.6220832173279577,0.7464805768438352,0.2071992282471289,0.2158898045915554,0.2178367709128301,0.17957995649132244,0.2154903809928077,0.15275097264611118,8,rmse_coverage_predictive,0.2158898045915554,0.013070206254769805,0.010774797389479345,0.2154903809928077,30,30,80717,500,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,500,0.44333333333333336,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,fixed_dumb,10,0.06,8,1.2731958674134531,-0.5947170380468663,32,0.5,0.1,1.2351743369676238,1.1692436785234221,1.1524536652849995,1.2403429018537895,1.378657102208284,0.35656411797218757,0.33753157627188307,0.33268471694043267,0.3580561541363635,0.39798402454007115,0.26133256052352927,8,rmse_coverage_predictive,0.33753157627188307,0.01996108301642596,0.021483369248181807,0.39798402454007115,30,30,80717,500,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,80,0.3191666666666667,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,bo,10,0.06,8,0.9346711997335218,-0.48435289690287436,32,0.5,0.1,1.0776616098214005,1.048362434940292,1.1483984943155394,1.0109750941070448,1.1029104159227257,0.31109411026285555,0.3026361670105346,0.33151408991501885,0.2918433713633548,0.31838281276251396,0.22003325428681997,8,rmse_coverage_predictive,0.3026361670105346,0.01989084539490113,0.017510602281801287,0.31838281276251396,0,30,80717,80,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,94,0.43916666666666665,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,bo,10,0.06,8,1.0040953453612862,-0.5141806959521381,32,0.5,0.1,1.0530158587299572,1.1487057879336346,1.0693940122883228,0.9488033797725426,1.0451602549253283,0.3039794947493428,0.3316027979415826,0.30870746043221853,0.27389594335985207,0.3017117772637181,0.22450142625627864,8,rmse_coverage_predictive,0.3316027979415826,0.018522447625933112,0.016433756601591125,0.3017117772637181,1,30,80717,94,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,108,0.4175,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,bo,10,0.06,8,0.9510223880063085,-0.5067618643743046,32,0.5,0.1,1.0644651677567631,1.3266593349720583,1.0027253157204916,0.8797809623241389,1.048695058010364,0.30728462557367375,0.38297356208452393,0.2894618654772392,0.2539708877128748,0.302732187020057,0.24436108942187987,8,rmse_coverage_predictive,0.38297356208452393,0.01736771192863435,0.015238253262772488,0.302732187020057,2,30,80717,108,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,122,0.4566666666666667,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,bo,10,0.06,8,1.0248978370644704,-0.5134790573387945,32,0.5,0.1,1.0282236721992133,1.1778511121287145,0.9160877524325381,0.9185224986602674,1.1004333255753338,0.29682260696568075,0.34001632832640677,0.26445175523412257,0.26515460592911655,0.31766773837307705,0.2329317312201405,8,rmse_coverage_predictive,0.34001632832640677,0.015867105314047353,0.01590927635574699,0.31766773837307705,3,30,80717,122,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,136,0.36250000000000004,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,bo,10,0.06,8,1.095603305700373,-0.482787151695009,32,0.5,0.1,0.9789614249998853,1.2130210796326877,0.9017920514086727,0.8248492726861957,0.9761832962719852,0.28260182112497173,0.3501690234293114,0.260324941816931,0.23811347481312106,0.2817998444405235,0.22498754346859481,8,rmse_coverage_predictive,0.3501690234293114,0.01561949650901586,0.014286808488787264,0.2817998444405235,4,30,80717,136,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,150,0.3791666666666667,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,bo,10,0.06,8,1.0492500157096656,-0.5009597810191881,32,0.5,0.1,1.0435367535357092,1.2441149308149455,1.0422126227768123,0.869889776369285,1.017929684181794,0.30124311278155497,0.35914504510442075,0.3008608691565092,0.25111554827605503,0.29385098858923475,0.2323179080108543,8,rmse_coverage_predictive,0.35914504510442075,0.018051652149390553,0.015066932896563301,0.29385098858923475,5,30,80717,150,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,164,0.3125,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,bo,10,0.06,8,0.9542468620390381,-0.4642516043741189,32,0.5,0.1,1.0070209842570852,1.1792723129024714,1.0360553759541087,0.818706910067306,0.9940493381044551,0.29070191817021507,0.34042659365105726,0.2990834251012318,0.23634032745738293,0.28695732647118827,0.22291135031910375,8,rmse_coverage_predictive,0.34042659365105726,0.01794500550607391,0.014180419647442976,0.28695732647118827,6,30,80717,164,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,178,0.39333333333333337,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,bo,10,0.06,8,0.9841621569961162,-0.47688160416511616,32,0.5,0.1,0.9704059046352128,1.1030157682185218,0.9653588208743371,0.8406988948675004,0.9725501345804921,0.2801320551321712,0.3184132253506827,0.27867508754818915,0.2426888666295861,0.28075104100022696,0.21254395826887035,8,rmse_coverage_predictive,0.3184132253506827,0.016720505252891347,0.014561331997775167,0.28075104100022696,7,30,80717,178,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,192,0.39250000000000007,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,bo,10,0.06,8,1.0056231718104047,-0.4914647166042914,32,0.5,0.1,1.014210662217915,1.2287777971691483,1.0088996555926537,0.9419819059396207,0.8771832901702371,0.29277739942325093,0.3547175959849216,0.29124424387086967,0.2719267534829984,0.253221004354214,0.21824127272088728,8,rmse_coverage_predictive,0.3547175959849216,0.01747465463225218,0.016315605208979903,0.253221004354214,8,30,80717,192,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,206,0.2800000000000001,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,bo,10,0.06,8,0.9255240935525646,-0.4312241741006462,32,0.5,0.1,0.9307062941964154,1.166677498332447,0.8721848944711976,0.7631399031497416,0.9208228808322753,0.26867176474538973,0.3367907838598588,0.2517780918030357,0.22029951425642413,0.26581866906224044,0.21476180038331769,8,rmse_coverage_predictive,0.3367907838598588,0.015106685508182139,0.013217970855385447,0.26581866906224044,9,30,80717,206,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,220,0.3841666666666667,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,bo,10,0.06,8,0.9164325295222506,-0.48576120572343756,32,0.5,0.1,1.0325665441290204,1.4466417505949762,1.0170509992081822,0.7761437295977585,0.890429697115165,0.2980762861045458,0.4176095020634806,0.2935973340862109,0.224053395606553,0.25704491266193874,0.24543880137739382,8,rmse_coverage_predictive,0.4176095020634806,0.017615840045172654,0.013443203736393178,0.25704491266193874,10,30,80717,220,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,234,0.4025,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,bo,10,0.06,8,0.8930034390782259,-0.48949294718290826,32,0.5,0.1,1.03773261834817,1.414634557468373,0.984976941512079,0.9072860655575294,0.8440329088546996,0.29956760327508564,0.40836982127965615,0.28433835116378653,0.26191092709081804,0.24365131356608188,0.23804930046551026,8,rmse_coverage_predictive,0.40836982127965615,0.017060301069827193,0.015714655625449082,0.24365131356608188,11,30,80717,234,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,248,0.3416666666666666,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,bo,10,0.06,8,0.9766024365948759,-0.45603808897826836,32,0.5,0.1,0.9455652598386937,1.2177082749879276,0.9499021142813256,0.7321742024505917,0.8824764476349296,0.2729611786521141,0.3515221001793575,0.274213120692059,0.21136048643927435,0.2547490072977657,0.21731104525572234,8,rmse_coverage_predictive,0.3515221001793575,0.01645278724152354,0.012681629186356461,0.2547490072977657,12,30,80717,248,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,262,0.33499999999999996,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,bo,10,0.06,8,0.9328781488640083,-0.46400300117521864,32,0.5,0.1,0.9940765653114005,1.2107210859083188,1.1404611786389647,0.7737943487444181,0.8513296479539004,0.28696518628881784,0.349505072431362,0.3292227842437621,0.22337518777250048,0.2457577007076469,0.21396288575977396,8,rmse_coverage_predictive,0.349505072431362,0.019753367054625725,0.013402511266350028,0.2457577007076469,13,30,80717,262,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,276,0.3866666666666667,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,bo,10,0.06,8,1.0249014979788147,-0.48007073196978406,32,0.5,0.1,0.9731143484163585,1.2969230458392726,0.8329509238535877,0.8388021854233124,0.9237812385492613,0.2809139155052359,0.3743894348167668,0.24045222005430816,0.2421413337754979,0.266672673374371,0.23005487526424964,8,rmse_coverage_predictive,0.3743894348167668,0.01442713320325849,0.014528480026529874,0.266672673374371,14,30,80717,276,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,290,0.3325000000000001,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,bo,10,0.06,8,0.9796501713299501,-0.48706937157001406,32,0.5,0.1,1.059943575904085,1.2930322199592619,1.029096805577608,0.9145565323313642,1.003088745748106,0.305979354437019,0.3732662501321697,0.297074658861208,0.2640097300653219,0.2895667786893765,0.23650858809676334,8,rmse_coverage_predictive,0.3732662501321697,0.017824479531672478,0.015840583803919315,0.2895667786893765,15,30,80717,290,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,304,0.3658333333333334,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,bo,10,0.06,8,0.9347134844147631,-0.47606525449782267,32,0.5,0.1,1.0085232076938444,1.2826336839458343,0.9418273610016878,0.8917739252034342,0.917857860624421,0.291135572723013,0.37026445134890446,0.27188214020223966,0.257432957886246,0.26496274145466175,0.2279285568688994,8,rmse_coverage_predictive,0.37026445134890446,0.01631292841213438,0.015445977473174758,0.26496274145466175,16,30,80717,304,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,318,0.33083333333333337,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,bo,10,0.06,8,0.9060070369054912,-0.41617125690411727,32,0.5,0.1,0.8412994081430617,0.9850854343343892,0.8909526243330367,0.692800265989606,0.796359307915215,0.2428622198802348,0.28436967034386956,0.2571958687469411,0.19999421003187168,0.22988913039825676,0.18309645840577865,8,rmse_coverage_predictive,0.28436967034386956,0.015431752124816468,0.0119996526019123,0.22988913039825676,17,30,80717,318,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,332,0.33,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,bo,10,0.06,8,0.970243813206743,-0.47030031346283785,32,0.5,0.1,1.0072773761768548,1.2563647299675489,1.0362125440948937,0.7840106181156684,0.9525216125293078,0.2907759321421635,0.36268125752355795,0.29912879563542694,0.22632437070830302,0.27496930470136616,0.2278444292782794,8,rmse_coverage_predictive,0.36268125752355795,0.017947727738125616,0.013579462242498182,0.27496930470136616,18,30,80717,332,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,346,0.3983333333333334,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,bo,10,0.06,8,0.9930501068957448,-0.505188719389938,32,0.5,0.1,1.0610556250262297,1.3340107468183577,1.0907623940460989,0.8600498581161393,0.9593995011243234,0.30630037536703025,0.3850957318887163,0.31487598091221797,0.24827500854992626,0.27695478011726044,0.23747710808429484,8,rmse_coverage_predictive,0.3850957318887163,0.018892558854733076,0.014896500512995575,0.27695478011726044,19,30,80717,346,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,360,0.3591666666666667,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,bo,10,0.06,8,1.0199757174875155,-0.4291851013386493,32,0.5,0.1,0.8223633921793856,0.9103351343884432,0.7990474637591464,0.6975416218185362,0.8825293487514165,0.23739586292323103,0.26279111744597095,0.23066513414831544,0.20136292156395,0.25476427853468775,0.1832358598738623,8,rmse_coverage_predictive,0.26279111744597095,0.013839908048898926,0.012081775293837,0.25476427853468775,20,30,80717,360,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,374,0.3275,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,bo,10,0.06,8,0.9526446826617482,-0.44113701255568394,32,0.5,0.1,0.9145143195656893,0.9328014612785246,0.9721063459488656,0.7970638939134644,0.9560855771219023,0.26399754428950906,0.26927658738481625,0.28062293025726054,0.230092526856135,0.27599813265982454,0.19310550239763175,8,rmse_coverage_predictive,0.26927658738481625,0.01683737581543563,0.0138055516113681,0.27599813265982454,21,30,80717,374,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,388,0.33416666666666667,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,bo,10,0.06,8,0.9765890589033762,-0.4301439860818188,32,0.5,0.1,0.8623652808692158,0.9065600776335458,0.8315294407917657,0.7455492588900516,0.9658223461615002,0.24894341352481453,0.2617013524291479,0.24004187324011247,0.21522153265714866,0.27880889577284906,0.19143940535964699,8,rmse_coverage_predictive,0.2617013524291479,0.014402512394406748,0.012913291959428919,0.27880889577284906,22,30,80717,388,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,402,0.29250000000000004,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,bo,10,0.06,8,0.9833660772122953,-0.40882921386460647,32,0.5,0.1,0.8222655078226543,0.8755423929318599,0.8222175487449972,0.7461606506190192,0.8451414389947409,0.23736760614337693,0.2527473181230692,0.2373537615501792,0.2153980262467985,0.24397131865346072,0.17590697141394893,8,rmse_coverage_predictive,0.2527473181230692,0.014241225693010751,0.01292388157480791,0.24397131865346072,23,30,80717,402,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,416,0.3666666666666667,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,bo,10,0.06,8,0.9306235721189358,-0.4341780316063209,32,0.5,0.1,0.864116710564246,0.9443641802213758,0.9043446905985258,0.7436898912853553,0.8640680801517265,0.24944900772776063,0.2726144568319258,0.26106182527863386,0.2146847794636017,0.24943496933688125,0.18503224056498974,8,rmse_coverage_predictive,0.2726144568319258,0.01566370951671803,0.012881086767816102,0.24943496933688125,24,30,80717,416,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,430,0.28583333333333333,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,bo,10,0.06,8,1.0127425939658916,-0.4069922918573998,32,0.5,0.1,0.8114994021091784,0.8756311008075217,0.8382132194677919,0.6951503550042581,0.8370029331571419,0.2342596991274773,0.2527729258810155,0.24197131394901628,0.20067262229448618,0.24162193438539115,0.17509359058785784,8,rmse_coverage_predictive,0.2527729258810155,0.014518278836940976,0.01204035733766917,0.24162193438539115,25,30,80717,430,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,444,0.27916666666666673,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,bo,10,0.06,8,1.016173205866907,-0.40408708224624196,32,0.5,0.1,0.8060205646720273,0.9332052951097406,0.8134188016233934,0.6902605987263918,0.7871975632285831,0.23267809499288455,0.2693931641703965,0.2348137820405845,0.19926107124283726,0.22724436251771998,0.17646112188674853,8,rmse_coverage_predictive,0.2693931641703965,0.01408882692243507,0.011955664274570236,0.22724436251771998,26,30,80717,444,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,458,0.2833333333333334,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,bo,10,0.06,8,0.8905541309380577,-0.3919632369999871,32,0.5,0.1,0.803929617625674,0.8560025239814579,0.8724493774314734,0.7116923676396874,0.7755742014500775,0.23207449057284796,0.24710664382384695,0.2518544414571913,0.2054478900184878,0.22388898699186568,0.16700918694852576,8,rmse_coverage_predictive,0.24710664382384695,0.015111266487431479,0.012326873401109268,0.22388898699186568,27,30,80717,458,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
14,0.2,472,0.2833333333333334,0.25,wide_window,"0.0,0.0",rectified_fmpe,True,3,220,80,0.04,bo,10,0.06,8,0.9157343410534244,-0.38593396834981164,32,0.5,0.1,0.7743209377034869,0.8174747601066099,0.8438257542520257,0.675547061869829,0.760436174585483,0.22352720091113581,0.23598463640163803,0.243591513183273,0.1950136390104033,0.21951901504922897,0.1614217057172756,8,rmse_coverage_predictive,0.23598463640163803,0.01461549079099638,0.011700818340624197,0.21951901504922897,28,30,80717,472,validation_set,"0.5,0.5",919,"1.0,0.05,1.0,0.05",100
